@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 41\nSize of the tree: 60\n','Number of leaves: 57\nSize of the tree: 83\n','Number of leaves: 35\nSize of the tree: 52\n','Number of leaves: 54\nSize of the tree: 81\n','Number of leaves: 34\nSize of the tree: 48\n','Number of leaves: 44\nSize of the tree: 64\n','Number of leaves: 76\nSize of the tree: 113\n','Number of leaves: 69\nSize of the tree: 111\n','Number of leaves: 62\nSize of the tree: 92\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 53\nSize of the tree: 81\n','Number of leaves: 41\nSize of the tree: 59\n','Number of leaves: 62\nSize of the tree: 89\n','Number of leaves: 61\nSize of the tree: 92\n','Number of leaves: 47\nSize of the tree: 70\n','Number of leaves: 30\nSize of the tree: 42\n','Number of leaves: 54\nSize of the tree: 82\n','Number of leaves: 47\nSize of the tree: 71\n','Number of leaves: 33\nSize of the tree: 48\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 5\nSize of the tree: 9\n'}
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

contact-lenses,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,17,7,7,0,0,100,0,0,1,0.201857,0.258263,55.776287,63.856934,8.63441,4.048288,4.586123,1.233487,0.578327,0.65516,4.592964,0.656138,53.193714,1,1,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3193,2900,2210,100,85.714286,?,?,?,?,?
contact-lenses,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,18,6,5,1,0,83.333333,16.666667,0,0.6,0.22516,0.295832,61.67436,71.418725,7.692126,4.085031,3.607095,1.282021,0.680839,0.601183,3.607095,0.601183,46.893345,1,1,0,0,1,5,0,0,1,1,1,1,1,1,0.833333,0.333333,0.666667,0.166667,?,0.833333,?,?,1,1,?,0.833333,0,0,0,0,0,0,3193,2969,2141,100,83.333333,?,?,?,?,?
contact-lenses,11,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,17,7,5,2,0,71.428571,28.571429,0,0.517241,0.243393,0.308597,63.890629,70.011909,9.913647,5.214731,4.698916,1.416235,0.744962,0.671274,4.788368,0.684053,48.300771,0.5,1,0,0,1,5,0.5,1,1,0.5,0.666667,0.645497,1,1,0.714286,0.214286,0.785714,0.285714,0.785714,0.714286,0.714286,0.514737,0.904762,0.952381,0.694444,0.714286,0,0,0,0,0,0,3193,2900,2210,100,90.47619,?,?,?,?,?
contact-lenses,12,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,17,7,5,2,0,71.428571,28.571429,0,0.391304,0.259572,0.320223,68.137763,72.649463,9.913647,5.542407,4.371239,1.416235,0.791772,0.624463,4.371239,0.624463,44.093153,0.5,1,0,0,1,5,0.5,1,1,0.5,0.666667,0.645497,1,1,0.714286,0.380952,0.619048,0.285714,?,0.714286,?,?,1,1,?,0.714286,0,0,0,0,0,0,3193,2900,2210,100,85.714286,?,?,?,?,?
contact-lenses,13,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,17,7,5,2,0,71.428571,28.571429,0,0.461538,0.237478,0.307911,62.337951,69.856112,9.913647,5.216384,4.697263,1.416235,0.745198,0.671038,4.697263,0.671038,47.381785,0.5,1,0,0,1,5,0.5,1,1,0.5,0.666667,0.645497,1,1,0.714286,0.214286,0.785714,0.285714,0.742857,0.714286,0.698413,0.577931,1,1,0.518519,0.714286,0,0,0,0,0,0,3193,2900,2210,100,85.714286,?,?,?,?,?
contact-lenses,14,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,17,7,5,2,0,71.428571,28.571429,0,0.363636,0.324662,0.384438,89.709278,95.054586,8.63441,7.955689,0.678721,1.233487,1.136527,0.09696,1.641746,0.234535,19.013992,1,1,0.166667,1,0.833333,5,0,0,0.5,1,0.666667,0.645497,0.833333,0.5,0.714286,0.380952,0.619048,0.285714,?,0.714286,?,?,0.738095,0.787755,?,0.714286,0,0,0,0,0,0,3193,2900,2210,100,90.47619,?,?,?,?,?
contact-lenses,15,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,18,6,5,1,0,83.333333,16.666667,0,0.714286,0.24479,0.292292,67.051134,70.56414,7.692126,4.321554,3.370572,1.282021,0.720259,0.561762,3.536809,0.589468,45.979594,1,1,0,0,1,5,0,0,1,1,1,1,1,1,0.833333,0.033333,0.966667,0.166667,0.916667,0.833333,0.849206,0.74348,1,1,0.84127,0.833333,0,0,0,0,0,0,3193,2969,2141,100,88.888889,?,?,?,?,?
contact-lenses,16,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,17,7,5,2,0,71.428571,28.571429,0,0.588235,0.294937,0.361918,77.421058,82.108737,9.913647,6.892048,3.021599,1.416235,0.984578,0.431657,3.631353,0.518765,36.629838,1,2,0,0,1,5,0,0,1,1,1,1,1,1,0.714286,0.047619,0.952381,0.285714,0.904762,0.714286,0.738095,0.666042,0.833333,0.867347,0.722222,0.714286,0,0,0,0,0,0,3193,2900,2210,100,90.47619,?,?,?,?,?
contact-lenses,17,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,18,6,5,1,0,83.333333,16.666667,0,0.714286,0.260261,0.319522,71.289002,77.137781,7.692126,5.173968,2.518159,1.282021,0.862328,0.419693,3.316811,0.552802,43.11956,1,1,0.2,1,0.8,4,0,0,0.5,1,0.666667,0.632456,1,1,0.833333,0.033333,0.966667,0.166667,0.916667,0.833333,0.849206,0.74348,0.916667,0.966667,0.84127,0.833333,0,0,0,0,0,0,3193,2969,2141,100,100,?,?,?,?,?
contact-lenses,18,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,18,6,4,2,0,66.666667,33.333333,0,0,0.207478,0.286692,56.830852,69.212295,7.692126,3.851912,3.840214,1.282021,0.641985,0.640036,3.840214,0.640036,49.92396,0,0,0,0,1,5,1,1,?,0,?,?,1,1,0.666667,0.666667,0.333333,0.333333,?,0.666667,?,?,1,1,?,0.666667,0,0,0,0,0,0,3193,2969,2141,100,88.888889,?,?,?,?,?
contact-lenses,19,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,17,7,5,2,0,71.428571,28.571429,0,0.391304,0.229396,0.317465,60.216378,72.023799,9.913647,5.09884,4.814807,1.416235,0.728406,0.68783,4.814807,0.68783,48.567462,0.5,1,0,0,1,5,0.5,1,1,0.5,0.666667,0.645497,1,1,0.714286,0.380952,0.619048,0.285714,?,0.714286,?,?,1,1,?,0.714286,0,0,0,0,0,0,3193,2900,2210,100,85.714286,?,?,?,?,?
contact-lenses,20,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,16,8,6,2,0,75,25,0,0.619048,0.272113,0.347244,72.990198,81.676628,10.686262,7.267871,3.418391,1.335783,0.908484,0.427299,4.299693,0.537462,40.235706,1,2,0,0,1,6,0,0,1,1,1,1,1,1,0.75,0.035714,0.964286,0.25,0.916667,0.75,0.78125,0.685994,0.833333,0.922619,0.75,0.75,0,0,0,0,0,0,3193,2831,2279,100,87.5,?,?,?,?,?
credit-g_simple,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,212,88,0,70.666667,29.333333,0,0.150579,0.35859,0.454396,85.332341,99.157183,264.387604,273.73578,-9.348176,0.881292,0.912453,-0.031161,34.230055,0.1141,12.946921,0.92381,194,0.8,72,0.2,18,0.07619,16,0.729323,0.92381,0.815126,0.17898,0.68,0.82234,0.706667,0.582857,0.417143,0.293333,0.66935,0.706667,0.657685,0.17898,0.68,0.720704,0.552724,0.706667,0,0,0,0,0,0,3966,61616,27616,99,98,?,?,?,?,?
credit-g_simple,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,212,88,0,70.666667,29.333333,0,0.17603,0.362057,0.460906,86.157299,100.57796,264.387604,292.400321,-28.012717,0.881292,0.974668,-0.093376,32.115661,0.107052,12.147189,0.904762,190,0.755556,68,0.244444,22,0.095238,20,0.736434,0.904762,0.811966,0.197053,0.673704,0.811977,0.706667,0.55746,0.44254,0.293333,0.672647,0.706667,0.668376,0.197053,0.673704,0.703418,0.57265,0.706667,0,0,0,0,0,0,3966,61616,27616,97.666667,97.5,?,?,?,?,?
credit-g_simple,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,222,78,0,74,26,0,0.275093,0.349612,0.439681,83.195773,95.94618,264.387604,267.554044,-3.16644,0.881292,0.891847,-0.010555,42.931251,0.143104,16.237997,0.92381,194,0.688889,62,0.311111,28,0.07619,16,0.757813,0.92381,0.832618,0.304303,0.703069,0.84043,0.74,0.505079,0.494921,0.26,0.721378,0.74,0.708206,0.304303,0.703069,0.739579,0.625264,0.74,0,0,0,0,0,0,3966,61616,27616,98.666667,97.833333,?,?,?,?,?
credit-g_simple,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,204,96,0,68,32,0,0.101124,0.371618,0.484212,88.43241,105.663643,264.387604,322.732844,-58.34524,0.881292,1.075776,-0.194484,22.899905,0.076333,8.66149,0.885714,186,0.8,72,0.2,18,0.114286,24,0.72093,0.885714,0.794872,0.113201,0.619048,0.780118,0.68,0.594286,0.405714,0.32,0.633223,0.68,0.638228,0.113201,0.619048,0.666,0.5338,0.68,0,0,0,0,0,0,3966,61616,27616,97.333333,96.833333,?,?,?,?,?
credit-g_simple,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,217,83,0,72.333333,27.666667,0,0.214015,0.356209,0.449842,84.765588,98.163437,264.387604,271.296024,-6.908419,0.881292,0.90432,-0.023028,34.762395,0.115875,13.14827,0.92381,194,0.744444,67,0.255556,23,0.07619,16,0.743295,0.92381,0.823779,0.244408,0.663492,0.831752,0.723333,0.543968,0.456032,0.276667,0.69723,0.723333,0.683622,0.244408,0.663492,0.727238,0.590184,0.723333,0,0,0,0,0,0,3966,61616,27616,99,97.833333,?,?,?,?,?
credit-g_simple,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,217,83,0,72.333333,27.666667,0,0.17,0.34559,0.436704,82.238792,95.296633,264.387604,246.833176,17.554428,0.881292,0.822777,0.058515,44.386953,0.147957,16.788591,0.957143,201,0.822222,74,0.177778,16,0.042857,9,0.730909,0.957143,0.828866,0.223704,0.689312,0.821455,0.723333,0.588413,0.411587,0.276667,0.703636,0.723333,0.663684,0.223704,0.689312,0.732469,0.553563,0.723333,0,0,0,0,0,0,3966,61616,27616,99.666667,98.666667,?,?,?,?,?
credit-g_simple,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,207,93,0,69,31,0,0.157609,0.370316,0.473724,88.122642,103.374998,264.387604,331.461709,-67.074105,0.881292,1.104872,-0.22358,26.898806,0.089663,10.174004,0.871429,183,0.733333,66,0.266667,24,0.128571,27,0.73494,0.871429,0.797386,0.168471,0.658148,0.796022,0.69,0.551905,0.448095,0.31,0.655634,0.69,0.660298,0.168471,0.658148,0.688598,0.568906,0.69,0,0,0,0,0,0,3966,61616,27616,97,96.333333,?,?,?,?,?
credit-g_simple,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,214,86,0,71.333333,28.666667,0,0.176245,0.356775,0.455758,84.900253,99.454581,264.387604,301.290453,-36.902849,0.881292,1.004302,-0.123009,36.061529,0.120205,13.639645,0.92381,194,0.777778,70,0.222222,20,0.07619,16,0.734848,0.92381,0.818565,0.205933,0.697831,0.810041,0.713333,0.567302,0.432698,0.286667,0.681061,0.713333,0.668234,0.205933,0.697831,0.707735,0.568013,0.713333,0,0,0,0,0,0,3966,61616,27616,97.666667,97.666667,?,?,?,?,?
credit-g_simple,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,216,84,0,72,28,0,0.213483,0.357295,0.451268,85.024155,98.474616,264.387604,272.039523,-7.651918,0.881292,0.906798,-0.025506,36.712947,0.122376,13.886032,0.914286,192,0.733333,66,0.266667,24,0.085714,18,0.744186,0.914286,0.820513,0.23898,0.663175,0.802015,0.72,0.539048,0.460952,0.28,0.692359,0.72,0.68345,0.23898,0.663175,0.698746,0.592075,0.72,0,0,0,0,0,0,3966,61616,27616,99.333333,99,?,?,?,?,?
credit-g_simple,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,208,92,0,69.333333,30.666667,0,0.157509,0.36403,0.474505,86.626825,103.545377,264.387604,319.97085,-55.583246,0.881292,1.06657,-0.185277,28.881464,0.096272,10.92391,0.880952,185,0.744444,67,0.255556,23,0.119048,25,0.734127,0.880952,0.800866,0.170635,0.667354,0.824879,0.693333,0.556825,0.443175,0.306667,0.657639,0.693333,0.660606,0.170635,0.667354,0.708918,0.5671,0.693333,0,0,0,0,0,0,3966,61616,27616,97,96.5,?,?,?,?,?
credit-g_simple,11,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,218,82,0,72.666667,27.333333,0,0.237918,0.347629,0.443475,82.723862,96.774049,264.387604,286.604907,-22.217303,0.881292,0.95535,-0.074058,43.581474,0.145272,16.483932,0.914286,192,0.711111,64,0.288889,26,0.085714,18,0.75,0.914286,0.824034,0.263181,0.705344,0.85046,0.726667,0.523492,0.476508,0.273333,0.702273,0.726667,0.693242,0.263181,0.705344,0.740762,0.606047,0.726667,0,0,0,0,0,0,3966,61616,27616,98,97.666667,?,?,?,?,?
credit-g_simple,12,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,214,86,0,71.333333,28.666667,0,0.169884,0.367251,0.470131,87.393184,102.59098,264.387604,307.997327,-43.609723,0.881292,1.026658,-0.145366,27.90074,0.093002,10.552968,0.928571,195,0.788889,71,0.211111,19,0.071429,15,0.733083,0.928571,0.819328,0.201926,0.621693,0.789448,0.713333,0.573651,0.426349,0.286667,0.680805,0.713333,0.665465,0.201926,0.621693,0.680056,0.56289,0.713333,0,0,0,0,0,0,3966,61616,27616,97.333333,97.166667,?,?,?,?,?
credit-g_simple,13,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,212,88,0,70.666667,29.333333,0,0.163498,0.360441,0.453034,85.772732,98.860031,264.387604,269.500263,-5.112659,0.881292,0.898334,-0.017042,33.822585,0.112742,12.792803,0.914286,192,0.777778,70,0.222222,20,0.085714,18,0.732824,0.914286,0.813559,0.188082,0.662116,0.798177,0.706667,0.570159,0.429841,0.293333,0.670872,0.706667,0.663242,0.188082,0.662116,0.706393,0.56303,0.706667,0,0,0,0,0,0,3966,61616,27616,99,97.5,?,?,?,?,?
credit-g_simple,14,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,220,80,0,73.333333,26.666667,0,0.233716,0.343439,0.426763,81.72673,93.127284,264.387604,238.429042,25.958563,0.881292,0.794763,0.086529,47.474027,0.158247,17.956223,0.938095,197,0.744444,67,0.255556,23,0.061905,13,0.746212,0.938095,0.831224,0.273084,0.739788,0.864573,0.733333,0.539683,0.460317,0.266667,0.714015,0.733333,0.69138,0.273084,0.739788,0.772158,0.598151,0.733333,0,0,0,0,0,0,3966,61616,27616,99,98.666667,?,?,?,?,?
credit-g_simple,15,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,206,94,0,68.666667,31.333333,0,0.092664,0.366123,0.470938,87.124962,102.767007,264.387604,295.518709,-31.131105,0.881292,0.985062,-0.10377,27.871093,0.092904,10.541755,0.909524,191,0.833333,75,0.166667,15,0.090476,19,0.718045,0.909524,0.802521,0.110142,0.642963,0.785645,0.686667,0.610476,0.389524,0.313333,0.634985,0.686667,0.634345,0.110142,0.642963,0.678354,0.522228,0.686667,0,0,0,0,0,0,3966,61616,27616,98.666667,98.166667,?,?,?,?,?
credit-g_simple,16,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,215,85,0,71.666667,28.333333,0,0.20709,0.359043,0.450657,85.440035,98.34139,264.387604,264.609189,-0.221585,0.881292,0.882031,-0.000739,34.278181,0.114261,12.965124,0.909524,191,0.733333,66,0.266667,24,0.090476,19,0.743191,0.909524,0.817987,0.230416,0.662381,0.817642,0.716667,0.540476,0.459524,0.283333,0.687675,0.716667,0.680862,0.230416,0.662381,0.71916,0.589445,0.716667,0.015,0,0.015625,0,15.625,0,3966,61616,27616,99.333333,98.333333,?,?,?,?,?
credit-g_simple,17,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,211,89,0,70.333333,29.666667,0,0.157197,0.364941,0.45798,86.84352,99.939298,264.387604,270.892544,-6.50494,0.881292,0.902975,-0.021683,28.69031,0.095634,10.851609,0.909524,191,0.777778,70,0.222222,20,0.090476,19,0.731801,0.909524,0.81104,0.179521,0.671111,0.804744,0.703333,0.571587,0.428413,0.296667,0.666107,0.703333,0.660751,0.179521,0.671111,0.706001,0.560559,0.703333,0,0,0,0,0,0,3966,61616,27616,99,98.166667,?,?,?,?,?
credit-g_simple,18,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,213,87,0,71,29,0,0.182331,0.359377,0.469009,85.519513,102.346149,264.387604,318.674932,-54.287328,0.881292,1.06225,-0.180958,33.940203,0.113134,12.83729,0.909524,191,0.755556,68,0.244444,22,0.090476,19,0.737452,0.909524,0.814499,0.205409,0.651905,0.800965,0.71,0.556032,0.443968,0.29,0.677192,0.71,0.670913,0.205409,0.651905,0.693177,0.575188,0.71,0,0,0,0,0,0,3966,61616,27616,97.666667,97.166667,?,?,?,?,?
credit-g_simple,19,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,221,79,0,73.666667,26.333333,0,0.257519,0.34873,0.448322,82.985957,97.831854,264.387604,278.249028,-13.861424,0.881292,0.927497,-0.046205,42.265929,0.140886,15.986351,0.928571,195,0.711111,64,0.288889,26,0.071429,15,0.752896,0.928571,0.831557,0.290114,0.679577,0.807945,0.736667,0.519206,0.480794,0.263333,0.717271,0.736667,0.701174,0.290114,0.679577,0.714918,0.614252,0.736667,0,0,0,0,0,0,3966,61616,27616,98.666667,97.166667,?,?,?,?,?
credit-g_simple,20,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,700,300,205,95,0,68.333333,31.666667,0,0.139493,0.363314,0.478278,86.456379,104.368652,264.387604,364.7719,-100.384295,0.881292,1.215906,-0.334614,29.578478,0.098595,11.187543,0.866667,182,0.744444,67,0.255556,23,0.133333,28,0.730924,0.866667,0.793028,0.149106,0.688095,0.829334,0.683333,0.561111,0.438889,0.316667,0.646941,0.683333,0.652992,0.149106,0.688095,0.709297,0.559635,0.683333,0,0,0,0,0,0,3966,61616,27616,96,96,?,?,?,?,?
vehicle,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,590,256,105,151,0,41.015625,58.984375,0,0.220331,0.29238,0.46877,78.002122,108.283696,511.731115,930.362271,-418.631156,1.99895,3.634228,-1.635278,163.084841,0.63705,31.869245,0.59375,38,0.25,48,0.75,144,0.40625,26,0.44186,0.59375,0.506667,0.315144,0.702962,0.513571,0.410156,0.188889,0.811111,0.589844,0.461222,0.410156,0.369,0.236795,0.763639,0.538693,0.372537,0.410156,0,0,0,0,0,0,7887,108979,48525,74.21875,47.265625,?,?,?,?,?
vehicle,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,594,252,115,137,0,45.634921,54.365079,0,0.279429,0.278128,0.450616,74.200351,104.09107,503.72798,1706.711909,-1202.98393,1.998921,6.772666,-4.773746,175.871192,0.697902,34.913922,0.365079,23,0.185185,35,0.814815,154,0.634921,40,0.396552,0.365079,0.380165,0.185056,0.69371,0.427993,0.456349,0.176183,0.823817,0.543651,0.487566,0.456349,0.442255,0.291545,0.763373,0.514909,0.444257,0.456349,0,0,0,0,0,0,7887,109703,47801,79.761905,49.404762,?,?,?,?,?
vehicle,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,593,253,120,133,0,47.43083,52.56917,0,0.30355,0.270953,0.440803,72.28585,101.823893,505.729892,748.424687,-242.694795,1.998932,2.9582,-0.959268,188.490489,0.745022,37.27098,0.40625,26,0.216931,41,0.783069,148,0.59375,38,0.38806,0.40625,0.396947,0.186518,0.69089,0.38878,0.474308,0.170731,0.829269,0.525692,0.541245,0.474308,0.44312,0.322775,0.783151,0.563756,0.447123,0.474308,0,0.016,0,0.015625,0,15.625,7887,109522,47982,79.841897,48.12253,?,?,?,?,?
vehicle,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,593,253,108,145,0,42.687747,57.312253,0,0.243343,0.293745,0.486278,78.366326,112.328306,505.729892,1248.27376,-742.543868,1.998932,4.933888,-2.934956,155.924875,0.616304,30.831651,0.34375,22,0.174603,33,0.825397,156,0.65625,42,0.4,0.34375,0.369748,0.178267,0.63955,0.426012,0.426877,0.182584,0.817416,0.573123,0.502783,0.426877,0.394144,0.273719,0.732788,0.491173,0.397459,0.426877,0,0,0,0,0,0,7887,109522,47982,69.565217,44.367589,?,?,?,?,?
vehicle,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,591,255,118,137,0,46.27451,53.72549,0,0.288927,0.268197,0.445524,71.549144,102.910683,509.76862,1048.754285,-538.985665,1.999093,4.112762,-2.113669,196.604397,0.770998,38.567379,0.21875,14,0.073298,14,0.926702,177,0.78125,50,0.5,0.21875,0.304348,0.201713,0.785913,0.61591,0.462745,0.173021,0.826979,0.537255,0.593528,0.462745,0.420325,0.330439,0.802775,0.640088,0.423306,0.462745,0,0,0,0,0,0,7887,109160,48344,76.078431,44.117647,?,?,?,?,?
vehicle,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,592,254,112,142,0,44.094488,55.905512,0,0.259642,0.279553,0.462825,74.577073,106.902843,507.813703,1103.780693,-595.96699,1.999267,4.345593,-2.346327,175.754792,0.691948,34.610092,0.421875,27,0.205263,39,0.794737,151,0.578125,37,0.409091,0.421875,0.415385,0.214436,0.701069,0.461682,0.440945,0.180818,0.819182,0.559055,0.489707,0.440945,0.407751,0.277223,0.771669,0.528391,0.410724,0.440945,0,0,0,0,0,0,7887,109341,48163,74.80315,45.177165,?,?,?,?,?
vehicle,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,593,253,97,156,0,38.339921,61.660079,0,0.183364,0.298154,0.478333,79.539192,110.484635,505.817648,918.205386,-412.387738,1.999279,3.62927,-1.629991,149.233506,0.589856,29.50342,0.444444,28,0.236842,45,0.763158,145,0.555556,35,0.383562,0.444444,0.411765,0.198144,0.679198,0.421261,0.383399,0.200056,0.799944,0.616601,0.408807,0.383399,0.33664,0.187119,0.746713,0.469357,0.340568,0.383399,0,0,0,0,0,0,7887,109522,47982,73.913043,47.529644,?,?,?,?,?
vehicle,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,593,253,119,134,0,47.035573,52.964427,0,0.298284,0.275528,0.459405,73.503067,106.112706,505.817648,1028.288648,-522.471,1.999279,4.064382,-2.065103,180.335193,0.712787,35.652215,0.380952,24,0.121053,23,0.878947,167,0.619048,39,0.510638,0.380952,0.436364,0.288982,0.737928,0.50261,0.470356,0.171085,0.828915,0.529644,0.549132,0.470356,0.444874,0.327754,0.770054,0.533565,0.446926,0.470356,0,0.015,0,0.015625,0,15.625,7887,109522,47982,75.494071,45.454545,?,?,?,?,?
vehicle,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,592,254,120,134,0,47.244094,52.755906,0,0.302984,0.274715,0.450719,73.290845,104.118128,507.690682,1577.46681,-1069.776128,1.998782,6.210499,-4.211717,188.175428,0.740848,37.064976,0.46875,30,0.157895,30,0.842105,160,0.53125,34,0.5,0.46875,0.483871,0.317723,0.732484,0.536138,0.472441,0.167886,0.832114,0.527559,0.532326,0.472441,0.450406,0.327913,0.786695,0.583058,0.453115,0.472441,0,0,0,0,0,0,7887,109341,48163,76.377953,46.751969,?,?,?,?,?
vehicle,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,592,254,111,143,0,43.700787,56.299213,0,0.255147,0.279925,0.463298,74.676993,107.014233,507.791905,1121.924424,-614.132519,1.999181,4.417025,-2.417845,174.63323,0.687532,34.390708,0.444444,28,0.209424,40,0.790576,151,0.555556,35,0.411765,0.444444,0.427481,0.229235,0.709881,0.490539,0.437008,0.181388,0.818612,0.562992,0.505849,0.437008,0.388554,0.274091,0.768855,0.537838,0.392354,0.437008,0,0,0,0,0,0,7887,109341,48163,74.80315,45.177165,?,?,?,?,?
vehicle,11,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,592,254,127,127,0,50,50,0,0.337836,0.27002,0.447417,72.033785,103.343898,507.813703,815.621542,-307.807839,1.999267,3.211108,-1.211842,194.08661,0.764121,38.220042,0.4375,28,0.168421,32,0.831579,158,0.5625,36,0.466667,0.4375,0.451613,0.275024,0.703289,0.420198,0.5,0.161112,0.838888,0.5,0.593245,0.5,0.46448,0.368302,0.787655,0.56268,0.467037,0.5,0,0,0,0,0,0,7887,109341,48163,75.19685,45.767717,?,?,?,?,?
vehicle,12,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,592,254,98,156,0,38.582677,61.417323,0,0.186382,0.293798,0.485419,78.377235,112.121419,507.813703,963.833301,-456.019598,1.999267,3.794619,-1.795353,153.461636,0.60418,30.220066,0.390625,25,0.263158,50,0.736842,140,0.609375,39,0.333333,0.390625,0.359712,0.121313,0.648355,0.349307,0.385827,0.199877,0.800123,0.614173,0.396532,0.385827,0.339484,0.186815,0.737582,0.459946,0.343694,0.385827,0,0,0,0,0,0,7887,109341,48163,73.622047,44.192913,?,?,?,?,?
vehicle,13,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,593,253,112,141,0,44.268775,55.731225,0,0.261765,0.280994,0.45824,74.961397,105.843531,505.817648,1157.674601,-651.856953,1.999279,4.575789,-2.57651,179.1283,0.708017,35.413612,0.238095,15,0.1,19,0.9,171,0.761905,48,0.441176,0.238095,0.309278,0.175091,0.732916,0.529917,0.442688,0.180186,0.819814,0.557312,0.503501,0.442688,0.409377,0.286392,0.773925,0.573033,0.411418,0.442688,0,0.016,0,0.015625,0,15.625,7887,109522,47982,76.679842,45.849802,?,?,?,?,?
